feature_id,internal_id,complete_id,verdict,type_original,type_new,tax_original,tax_new
CP017803.1_mcrA_product_or_note_1,a0263,a0263_CP017803.1_mcrA_product_or_note_1_s__Methanobrevibacter smithii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii
CP017881.1_mcrA_product_or_note_1,a0264,a0264_CP017881.1_mcrA_product_or_note_1_s__Methanohalophilus portucalensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus portucalensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus portucalensis
CP017921.1_mcrA_product_or_note_1,a0265,a0265_CP017921.1_mcrA_product_or_note_1_s__Methanohalophilus halophilus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus halophilus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus halophilus
CP026606.1_mcrA_gene_1,a0271,a0271_CP026606.1_mcrA_gene_1_s__Methanococcus maripaludis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanococcus;s__Methanococcus maripaludis
CP032683.1_mcrA_gene_1,a0272,a0272_CP032683.1_mcrA_gene_1_s__Methanosarcina flavescens,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina flavescens,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina flavescens
CP036172.1_mcrA_gene_1,a0273,a0273_CP036172.1_mcrA_gene_1_s__Methanofollis aquaemaris,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanofollis;s__Methanofollis aquaemaris,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanofollis;s__Methanofollis aquaemaris
CP036172.1_mcrA_gene_2,a0274,a0274_CP036172.1_mcrA_gene_2_s__Methanofollis aquaemaris,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanofollis;s__Methanofollis aquaemaris,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanofollis;s__Methanofollis aquaemaris
CP040735.1_mcrA_gene_1,a0275,a0275_CP040735.1_mcrA_gene_1_s__Methanobacterium aridiramus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium aridiramus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium aridiramus
CP043875.1_mcrA_gene_1,a0280,a0280_CP043875.1_mcrA_gene_1_s__Methanochimaera problematica,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanochimaera;s__Methanochimaera problematica,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanochimaera;s__Methanochimaera problematica
CP047880.1_mcrA_gene_1,a0283,a0283_CP047880.1_mcrA_gene_1_s__Methanomassiliicoccaceae archaeon,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__;s__Methanomassiliicoccaceae archaeon,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccaceae incertae sedis;s__Methanomassiliicoccaceae archaeon
CP058215.1_mcrA_gene_1,a0284,a0284_CP058215.1_mcrA_gene_1_s__Methanolobus zinderi,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus zinderi,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus zinderi
CP058560.1_mcrA_gene_1,a0285,a0285_CP058560.1_mcrA_gene_1_s__Methanobacterium alkalithermotolerans (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium alkalithermotolerans,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanobacterium (mrtA);s__Methanobacterium alkalithermotolerans (mrtA)
CP058560.1_mcrA_gene_2,a0286,a0286_CP058560.1_mcrA_gene_2_s__Methanobacterium alkalithermotolerans,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium alkalithermotolerans,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium alkalithermotolerans
CP064324.1_mcrA_gene_1,a0287,a0287_CP064324.1_mcrA_gene_1_s__Methanothermobacter thermautotrophicus (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanothermobacter (mrtA);s__Methanothermobacter thermautotrophicus (mrtA)
CP064324.1_mcrA_gene_2,a0288,a0288_CP064324.1_mcrA_gene_2_s__Methanothermobacter thermautotrophicus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus
CP064337.1_mcrA_gene_1,a0289,a0289_CP064337.1_mcrA_gene_1_s__Methanothermobacter thermautotrophicus (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanothermobacter (mrtA);s__Methanothermobacter thermautotrophicus (mrtA)
CP064337.1_mcrA_gene_2,a0290,a0290_CP064337.1_mcrA_gene_2_s__Methanothermobacter thermautotrophicus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter thermautotrophicus
CP073710.1_mcrA_gene_1,a0291,a0291_CP073710.1_mcrA_gene_1_s__Methanococcoides orientis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides orientis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides orientis
CP075546.1_mcrA_gene_1,a0292,a0292_CP075546.1_mcrA_gene_1_s__Methanospirillum purgamenti,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum purgamenti,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum purgamenti
CP076745.1_mcrA_gene_1,a0293,a0293_CP076745.1_mcrA_gene_1_s__Candidatus Methanogranum gryphiswaldense,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Candidatus Methanogranum;s__Candidatus Methanogranum gryphiswaldense,d__Archaea;k__Methanobacteriati;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Candidatus Methanogranum;s__Candidatus Methanogranum gryphiswaldense
CP077107.1_mcrA_gene_1,a0294,a0294_CP077107.1_mcrA_gene_1_s__Methanospirillum purgamenti,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum purgamenti,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum purgamenti
CP077107.1_mcrA_gene_2,a0295,a0295_CP077107.1_mcrA_gene_2_s__Methanospirillum purgamenti,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum purgamenti,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__Methanospirillum purgamenti
CP091092.1_mcrA_gene_1,a0297,a0297_CP091092.1_mcrA_gene_1_s__Methanomicrobium antiquum,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanomicrobium;s__Methanomicrobium antiquum,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanomicrobium;s__Methanomicrobium antiquum
CP095400.1_mcrA_gene_1,a0299,a0299_CP095400.1_mcrA_gene_1_s__Methanonatronarchaeum sp.,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanonatronarchaeia;o__Methanonatronarchaeales;f__Methanonatronarchaeaceae;g__Methanonatronarchaeum;s__Methanonatronarchaeum sp.,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanonatronarchaeia;o__Methanonatronarchaeales;f__Methanonatronarchaeaceae;g__Methanonatronarchaeum;s__Methanonatronarchaeum sp.
CP096115.1_mcrA_gene_1,a0300,a0300_CP096115.1_mcrA_gene_1_s__Methanoplanus endosymbiosus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoplanus;s__Methanoplanus endosymbiosus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoplanus;s__Methanoplanus endosymbiosus
CP104550.1_mcrA_gene_1,a0303,a0303_CP104550.1_mcrA_gene_1_s__Methanothermobacter wolfeii (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter wolfeii,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanothermobacter (mrtA);s__Methanothermobacter wolfeii (mrtA)
CP104550.1_mcrA_gene_2,a0304,a0304_CP104550.1_mcrA_gene_2_s__Methanothermobacter wolfeii,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter wolfeii,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanothermobacter;s__Methanothermobacter wolfeii
CP109831.1_mcrA_gene_1,a0305,a0305_CP109831.1_mcrA_gene_1_s__Methanoculleus submarinus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus submarinus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus submarinus
CP109831.1_mcrA_gene_2,a0306,a0306_CP109831.1_mcrA_gene_2_s__Methanoculleus submarinus,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus submarinus,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus submarinus
CP113361.1_mcrA_gene_1,a0308,a0308_CP113361.1_mcrA_gene_1_s__Methanogenium organophilum,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanogenium;s__Methanogenium organophilum,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanogenium;s__Methanogenium organophilum
CP113361.1_mcrA_gene_2,a0309,a0309_CP113361.1_mcrA_gene_2_s__Methanogenium organophilum,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanogenium;s__Methanogenium organophilum,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanogenium;s__Methanogenium organophilum
CP122958.1_mcrA_gene_1,a0314,a0314_CP122958.1_mcrA_gene_1_s__Methanonatronarchaeum sp.,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanonatronarchaeia;o__Methanonatronarchaeales;f__Methanonatronarchaeaceae;g__Methanonatronarchaeum;s__Methanonatronarchaeum sp.,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanonatronarchaeia;o__Methanonatronarchaeales;f__Methanonatronarchaeaceae;g__Methanonatronarchaeum;s__Methanonatronarchaeum sp.
CP122958.1_mcrA_gene_2,a0315,a0315_CP122958.1_mcrA_gene_2_s__Methanonatronarchaeum sp.,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanonatronarchaeia;o__Methanonatronarchaeales;f__Methanonatronarchaeaceae;g__Methanonatronarchaeum;s__Methanonatronarchaeum sp.,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanonatronarchaeia;o__Methanonatronarchaeales;f__Methanonatronarchaeaceae;g__Methanonatronarchaeum;s__Methanonatronarchaeum sp.
CP133592.1_mcrA_gene_1,a0316,a0316_CP133592.1_mcrA_gene_1_s__Methanolobus sediminis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus sediminis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus sediminis
CP133594.1_mcrA_gene_1,a0317,a0317_CP133594.1_mcrA_gene_1_s__Methanolobus mangrovi,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus mangrovi,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus mangrovi
CP136241.1_mcrA_gene_1,a0318,a0318_CP136241.1_mcrA_gene_1_s__Methanosarcina hadiensis,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina hadiensis,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina hadiensis
CP137641.1_mcrA_gene_1,a0319,a0319_CP137641.1_mcrA_gene_1_s__Methanoculleus palmolei,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus palmolei,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus palmolei
CP137641.1_mcrA_gene_2,a0320,a0320_CP137641.1_mcrA_gene_2_s__Methanoculleus palmolei,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus palmolei,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus palmolei
CP137642.1_mcrA_gene_1,a0321,a0321_CP137642.1_mcrA_gene_1_s__Methanoculleus receptaculi,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus receptaculi,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus receptaculi
CP137642.1_mcrA_gene_2,a0322,a0322_CP137642.1_mcrA_gene_2_s__Methanoculleus receptaculi,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus receptaculi,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanoculleus;s__Methanoculleus receptaculi
CP157522.1_mcrA_gene_1,a0329,a0329_CP157522.1_mcrA_gene_1_s__Methanothermococcus jasoni,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus;s__Methanothermococcus jasoni,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus;s__Methanothermococcus jasoni
CP157522.1_mcrA_gene_2,a0330,a0330_CP157522.1_mcrA_gene_2_s__Methanothermococcus jasoni (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanothermococcus;s__Methanothermococcus jasoni,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanococci (mrtA);o__Methanococcales (mrtA);f__Methanococcaceae (mrtA);g__Methanothermococcus (mrtA);s__Methanothermococcus jasoni (mrtA)
CP166866.1_mcrA_gene_1,a0333,a0333_CP166866.1_mcrA_gene_1_s__Methanobacterium nebraskense,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium nebraskense,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium nebraskense
CP166866.1_mcrA_gene_2,a0334,a0334_CP166866.1_mcrA_gene_2_s__Methanobacterium nebraskense (mrtA),"keep, make mrtA",mcrA,mrtA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium nebraskense,d__Archaea (mrtA);k__Methanobacteriati (mrtA);p__Methanobacteriota (mrtA);c__Methanobacteria (mrtA);o__Methanobacteriales (mrtA);f__Methanobacteriaceae (mrtA);g__Methanobacterium (mrtA);s__Methanobacterium nebraskense (mrtA)
CP166991.1_mcrA_gene_1,a0336,a0336_CP166991.1_mcrA_gene_1_s__Methanobrevibacter acididurans,keep,mcrA,mcrA,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter acididurans,d__Archaea;k__Methanobacteriati;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter acididurans
